Feed_ID,Feed_name,Catergory,Price(Won/kg),Concentrate(%),Forage(%),DM(%AF),NDF (%DM),Lignin (%NDF),CP (%DM),Sol-P (%CP),NPN (%Sol-P),NDICP (%CP),ADICP (%CP),Starch (%NSC),Crude fat (%DM),Crude ash (%DM),peNDF (%NDF),CHO-A (%/hr),CHO-B1 (%/hr),CHO-B2 (%/hr),CHO-C (%/hr),Protein-A (%/hr),Protein-B1 (%/hr),Protein-B2 (%/hr),Protein-B3 (%/hr),Protein-C (%/hr),ID-CHO-A (%),ID-CHO-B1 (%),ID-CHO-B2 (%),ID-CHO-C (%),ID-Protein-A (%),ID-Protein-B1 (%),ID-Protein-B2 (%),ID-Protein-B3 (%),ID-Protein-C (%),ID-Fat (%),ID-Ash (%),Methionine (%UIP),Lysine (%UIP),Arginine (%UIP),Threonine (%UIP),Leucine (%UIP),Isoleucine (%UIP),Valine (%UIP),Histidine (%UIP),Phenylalanine (%UIP),Tryptophan (%UIP),TDN (%DM),ME (Mcal/kg),NEm (Mcal/kg),NEg (Mcal/kg),RUP-3X (%CP),RUP-1X (%CP),Ca (%),P (%),Mg (%),Cl (%),K (%),0 (%),S (%),Co (mg/kg),Cu (mg/kg),I (mg/kg),Fe (mg/kg),Mn (mg/kg),Se (mg/kg),Zn (mg/kg),Vit A (1000 IU/kg),Vit D (1000 IU/kg),Vit E (IU/kg),Ca-Bio,P-Bio,Mg-Bio,Cl-Bio,K-Bio,0-Bio,S-Bio,Co-Bio,Cu-Bio,I-Bio,Fe-Bio,Mn-Bio,Se-Bio,Zn-Bio,VitA-Bio,VitD-Bio,VitE-Bio,Starch,Sugar,Lactic,Acetic,Proprionic,Butyric,Isobutyric,pH,AmmoniaCPE
774,ÁÖÁ¤¹Ú½ÒÅ¹ÁÖ°Ç,,,100,0,89,46,9.09,10.4494382,19,89,62,21,100,2.516853933,0.696629213,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.18,1.58,1.12,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
775,ÁÖÁ¤¹Ú½ÒÅ¹ÁÖ»ý,,,100,0,17.5,46,9.09,38.05714286,19,89,62,21,100,8.285714286,1.2,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,72.73985143,2.789905722,1.85604973,1.222252598,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
776,ÁÖÁ¤¹Ú¿Á¼ö¼ö°Ç(¹Ì±¹»ê),,,100,0,88.608,46,9.09,28.96594601,19,89,62,21,100,13.52751705,4.698856013,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,28.74666031,0.830404997,-0.071493597,-0.583824494,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
777,ÁÖÁ¤¹Ú¿Á¼ö¼ö»ý,,,100,0,24.555,46,9.09,34.53471798,19,89,62,21,100,5.945835879,0.99776013,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,77.62166565,3.00734661,2.037562283,1.378578838,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
778,ÁÖÁ¤¹ÚÄ«»ç¹Ù°Ç,,,100,0,91.728,46,9.09,12.75074132,19,89,62,21,100,4.15576487,16.97409733,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.18,1.58,1.12,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
779,ÁÖÁ¤¹ÚÄ«»ç¹Ù»ý,,,100,0,23.21666667,46,9.09,12.29720029,19,89,62,21,100,4.070351759,15.80043073,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.18,1.58,1.12,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
780,ÁÖÁ¤¹ÚÅ¸ÇÇ¿ÀÄ«°Ç,,,100,0,90.05583333,46,9.09,12.16417088,19,89,62,21,100,4.633791999,12.80114946,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,44.48377776,1.531351945,0.69204315,0.160294187,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
781,ÁÖÁ¤¹ÚÅ¸ÇÇ¿ÀÄ«»ý(Ä«»ç¹Ù),,,100,0,23.21666667,46,9.09,12.29720029,19,89,62,21,100,4.070351759,17.44436468,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,41.51977028,1.399332088,0.555633763,0.029765804,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
782,Áß¼Û¾ÆÁö ,Mixed,0,100,0,88.2,26.7,8.9,20.6,33.9,78.5753,8.2,2.9,86.3,3.2,5.1,26.706,237.03,36.32033333,6.3949,0,100000,231.175,10.6948,0.288196667,0,100,77.5,20,0,100,100,100,80,0,95,50,0.9739,2.561982667,3.988301,2.815561333,9.589197,3.148611,4.145078667,2.115395,3.964357333,0.781193667,70,2.751720667,1.826515797,1.20862469,30.50132,26.78806333,0.375794942,0.608626504,0.266292654,0.556916904,0.961418769,0.284590965,0.213348473,0.14303207,8.100661264,#VALUE!,103.6650582,49.39708927,#VALUE!,#VALUE!,#VALUE!,#VALUE!,18.73973733,0.600733333,0.7,0.160293333,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,0.981766667,0.981766667,0,0,0,0,0,0,0,0,0
783,ÁßÁ¶,00-00-00,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,0,0,0,0,0,0,0,0,0,,
784,ÁßÁ¶,6-04-272,550,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
785,Ã¤Á¾Á¾½Ç,,,100,0,92.83,27.2,12.76,22.78358289,32.4,65,10.64,6.38,90,36.27060218,3.39329958,30,300,40,6,0,100000,230,12,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.4,6.67,6.78,4.85,7.99,4.94,6.44,4.04,4.68,1.22,111.6991813,4.525193234,3.226609916,2.343213046,30,19.6,0.7,1.2,0.57,0,1.37,0.03,1.17,0,7.95,0,211,55.8,0,71.5,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
786,Ã¤Á¾¹Ú(À¯Ã¤¹Ú),,,100,0,89.25254237,27.2,12.76,42.39075311,32.4,65,10.64,6.38,90,1.581394858,8.037116044,30,300,40,6,0,100000,230,12,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.4,6.67,6.78,4.85,7.99,4.94,6.44,4.04,4.68,1.22,68.0102377,2.579243997,1.675682738,1.064324266,30,19.6,0.7,1.2,0.57,0,1.37,0.03,1.17,0,7.95,0,211,55.8,0,71.5,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
787,Ã»¿¹´Ü¿Á¼ö¼öÀ¯¼÷±â,,,0,100,17.2,49,11,12.20930233,70,100,12,6,80,3.488372093,8.139534884,85,10,30,5,0,100000,300,10,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.8,2.13,1.87,2.13,6.4,2.4,3.2,1.07,2.94,0.11,68.18837209,2.587178281,1.682563609,1.070396166,16.8,13.8,0.230000004,0.209999993,0.129999995,0,0.949999988,0.01,0.119999997,0.059999999,4,0,184,31,0.029999999,25,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
788,Ã»¿¹º¸¸®¼öÀ×±â»ý,,,0,100,14.61,46.85147159,5.113221329,19.87223363,70,100,7.7,6.1,100,4.722792608,10.99703399,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,63.84520306,2.393729189,1.512694542,0.919420252,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
789,Ã»¿¹¿¬¸Æ¼öÀ×±â»ý,,,0,100,12.305,60.7,14.81,19.19951239,45,100,27,8,70,4.693214141,11.33685494,85,10,50,6,0,100000,300,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,70.3826732,2.684914647,1.766749961,1.144383463,34.2,29.1,0.44,0.29,0.17,0,2.24,0.04,0.21,0,9,0,386,79.5,0,28,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,,,,,,,,,,,,
790,Ã»¿¹¿Á¼ö¼ö¼öÀ×±â»ý,,,0,100,17.22,51.80023229,9.641255605,12.42740999,,,,,,3.25203252,8.362369338,85,10,30,5,0,100000,300,10,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.8,2.13,1.87,2.13,6.4,2.4,3.2,1.07,2.94,0.11,68.81649245,2.61515539,1.706769717,1.091726877,16.8,13.8,0.230000004,0.209999993,0.129999995,0,0.949999988,0.01,0.119999997,0.059999999,4,0,184,31,0.029999999,25,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
791,Ã»¿¹¿Ãº¸¸®,,,0,100,92.665,42.47018831,8.715538051,11.50919981,70,100,7.7,6.1,100,2.897534128,3.723088545,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
792,Ã»¿¹ÇÇ¼öÀ×±â»ý,,,0,100,12.53,55.70630487,9.598853868,28.57142857,45,100,27,8,70,7.023144453,11.57222666,85,10,50,6,0,100000,300,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,70.96568236,2.710882458,1.788943596,1.163795237,34.2,29.1,0.44,0.29,0.17,0,2.24,0.04,0.21,0,9,0,386,79.5,0,28,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,,,,,,,,,,,,
793,ÃÊÁö(°¡À»),2-00-956,55,0,100,24,67,6.5,22,43,2.33,16.4,2,45,3.7,10.4,60,350,40,7,0,100000,200,12,2,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,53,1.92,1.07,0.52,23.9,14.9,0.55,0.45,0.32,0,3.16,0,0.2,0,0,0,0,0,0,21,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
794,ÃÊÁö(º½),2-00-956,60,0,100,23,47.9,6,24,41,2.44,14.5,2,47,4,10.7,60,350,40,9,0,100000,250,13.5,1.1,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,74,2.68,1.76,1.14,24.8,16.4,0.27,0.34,0.11,0.41,3,0.02,0.26,0.43,19,0,0.015,157,0,40,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
795,ÃÊÁö(¿©¸§),00-00-00,50,0,100,25,55,7,15,42,4.761904762,24,2.2,45,3.7,9,60,350,40,9,0,100000,200,10,2,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,67,2.42,1.54,0.94,29.3,19.1,0.289999992,0.280000001,0.100000001,0,1.99000001,0.01,0.189999998,0.090000004,10,0,122,59,0.519999981,29,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
796,ÃÑÃ¼±Í¸®36È£,,,0,100,91.84,67.31271777,5.952766095,13.7195122,30,93,30,10,90,3.429878049,8.558362369,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
797,ÃÑÃ¼±×·ç¹Ð,,,0,100,91.71,60.11340094,2.122256485,7.534619998,45,100,27,8,70,1.788245557,5.811798059,85,10,50,6,0,100000,300,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,59,2.13,1.25,0.66,34.2,29.1,0.44,0.29,0.17,0,2.24,0.04,0.21,0,9,0,386,79.5,0,28,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,,1,1,0,0,0,0,0,0,0,0,0
798,ÃÑÃ¼±Ý°­¹Ð,,,0,100,91.26,62.57944335,3.151812292,10.81525312,45,100,27,8,70,1.216305062,3.944773176,85,10,50,6,0,100000,300,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,59,2.13,1.25,0.66,34.2,29.1,0.44,0.29,0.17,0,2.24,0.04,0.21,0,9,0,386,79.5,0,28,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,,1,1,0,0,0,0,0,0,0,0,0
799,ÃÑÃ¼³»ÇÑ½Òº¸¸®,,,0,100,90.97,55.8206002,7.719574636,7.354072771,70,100,7.7,6.1,100,1.725843685,5.81510388,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
800,ÃÑÃ¼´ëÁøº¸¸®,,,0,100,90.72,66.21472663,5.443649076,8.11287478,70,100,7.7,6.1,100,1.708553792,5.698853616,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
801,ÃÑÃ¼µ¿ÇÑ±Í¸®,,,0,100,92.87,64.86486486,1.344621514,10.92925595,30,93,30,10,90,4.511682998,6.869818025,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
802,ÃÑÃ¼¹Ì¶ôº¸¸®,,,0,100,90.99,65.32585998,7.907133244,7.418397626,70,100,7.7,6.1,100,1.670513243,6.176502912,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
803,ÃÑÃ¼»ïÇÑ±Í¸®,,,0,100,92.72,63.24417601,5.781036835,10.96850733,30,93,30,10,90,4.022864538,7.635893011,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
804,ÃÑÃ¼»õ°­º¸¸®,,,0,100,90.86,60.32357473,6.330961503,7.880255338,70,100,7.7,6.1,100,1.639885538,5.734096412,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
805,ÃÑÃ¼»õ¿Ãº¸¸®,,,0,100,91.56,63.64132809,7.207825639,7.350371341,70,100,7.7,6.1,100,1.987767584,5.581039755,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
806,ÃÑÃ¼»õÂû½Òº¸¸®,,,0,100,91,51.23076923,9.287859288,9.428571429,70,100,7.7,6.1,100,2.021978022,5.472527473,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
807,ÃÑÃ¼¿Ã±×·ç¹Ð,,,0,100,90.41,61.1436788,4.630969609,9.733436567,45,100,27,8,70,1.780776463,5.353390112,85,10,50,6,0,100000,300,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,59,2.13,1.25,0.66,34.2,29.1,0.44,0.29,0.17,0,2.24,0.04,0.21,0,9,0,386,79.5,0,28,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,,1,1,0,0,0,0,0,0,0,0,0
808,ÃÑÃ¼¿Ãº¸¸®,,,0,100,90.89,59.58851359,7.9394387,8.064693586,70,100,7.7,6.1,100,1.771371988,5.721201452,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
809,ÃÑÃ¼¿ÃÈ£¹Ð,,,0,100,91.6,72.88209607,5.781905333,6.975982533,30,93,30,10,90,1.73580786,4.934497817,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
810,ÃÑÃ¼Âûº¸¸®,,,0,100,91.17,63.9903477,6.119300651,8.511571789,70,100,7.7,6.1,100,1.754963255,6.153339914,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
811,ÃÑÃ¼Âû½Òº¸¸®,,,0,100,91.16,52.78630978,5.964256027,7.580078982,70,100,7.7,6.1,100,1.853883282,5.967529618,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
812,ÃÑÃ¼Äð±×·¹ÀÌÁ®,,,0,100,92.34,78.31925493,5.171460177,6.205328135,30,93,30,10,90,1.635260992,4.580896686,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
813,ÃÑÃ¼ÅÂ¹éº¸¸®,,,0,100,90.75,63.5922865,1.576849766,8.870523416,70,100,7.7,6.1,100,1.851239669,6.126721763,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
814,ÃÑÃ¼ÆÈ´çÈ£¹Ð,,,0,100,91.85,75.16603157,4.924681344,6.935220468,30,93,30,10,90,1.589548176,4.910179641,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
